Id,preco
1353,1257937.1535844556
1354,450310.2126730451
1355,642935.2934926486
1356,406022.50030170724
1357,446299.83413706603
1358,315001.31140504626
1359,578016.8065572353
1360,524771.8652291204
1361,569891.0894843563
1362,922007.8800062086
1363,637864.068424095
1364,781975.0985324342
1365,848653.1411896324
1366,901476.3062127514
1367,904136.9157548167
1368,432743.83647512493
1369,294262.6531426573
1370,397080.2913025009
1371,259867.9196651865
1372,821411.9531753078
1373,388079.04496433673
1374,327181.69936015905
1375,1241584.682187513
1376,485772.47997920366
1377,597482.2216189342
1378,332301.4369594267
1379,352689.3680240112
1380,416224.7503387103
1381,296981.0390504983
1382,721543.1039659536
1383,236586.289637874
1384,759289.9613558312
1385,644285.4368150468
1386,1084734.3875615387
1387,638715.5731661047
1388,892719.0565281245
1389,273298.9409678351
1390,1304382.7472447976
1391,740125.2722134014
1392,227189.99180884473
1393,331449.18915840465
1394,398150.3808322468
1395,1263749.4932877198
1396,220121.57006918784
1397,890897.1112164442
1398,650819.342540898
1399,806875.107261628
1400,944515.160080243
1401,335350.96115744085
1402,389929.1666028358
1403,960001.6396674716
1404,329771.34422065696
1405,1118719.92744589
1406,491435.16344788775
1407,441833.15422208083
1408,458922.8544057115
1409,759758.5854124328
1410,771637.8974950832
1411,203431.54553471657
1412,1214647.7009203385
1413,1293012.0370189203
1414,1222064.2255443803
1415,815077.7023727137
1416,403752.037626528
1417,1227522.3692492107
1418,606700.9611956847
1419,280100.2162038352
1420,828393.0520214764
1421,1385101.4739095666
1422,1194131.6367452645
1423,656134.4941468212
1424,292306.48014286516
1425,398915.6641976055
1426,272846.43592814216
1427,785286.6977349307
1428,620845.4347912017
1429,638415.6624741716
1430,694331.9257985384
1431,728541.4015631276
1432,656983.2973615134
1433,787759.9282728077
1434,260228.48224584106
1435,376786.1720563594
1436,666765.4446035909
1437,740210.7614365577
1438,1366277.6352334055
1439,1328400.701796201
1440,906153.1869817172
1441,556251.3818328738
1442,999315.311464081
1443,482604.0100743674
1444,1037197.0815135987
1445,254074.52281864797
1446,533477.7058306725
1447,421504.8872586575
1448,1034645.8371398266
1449,1072879.082906862
1450,310330.3384874283
1451,847855.5107033665
1452,355764.4731363653
1453,1066135.0293926185
1454,359744.7531475758
1455,354696.45093130297
1456,364812.0229932674
1457,343482.14355670917
1458,640184.5169332206
1459,382295.27898885304
1460,339556.5771020082
1461,416980.532739275
1462,1170004.4328222317
1463,775101.5209064222
1464,420104.6288384344
1465,492105.0103471474
1466,487513.89067531057
1467,1165826.4293740904
1468,922542.3686579894
1469,345765.20361368405
1470,1000597.1644575321
1471,376670.0682444352
1472,578523.872998199
1473,538097.4401541325
1474,552176.0293032546
1475,1328665.6520278365
1476,806578.528433545
1477,316436.8798158735
1478,332518.09984849545
1479,423831.29054158065
1480,352047.27639148105
1481,366491.8817063019
1482,216768.8271342424
1483,544938.2428845919
1484,843090.8470948028
1485,592406.3206828886
1486,499597.68624993856
1487,451618.11901484244
1488,427498.17729785765
1489,661077.0521299365
1490,1297662.1277297847
1491,793574.2047799978
1492,351277.42620053224
1493,1042357.0719687382
1494,722401.0543554354
1495,366405.6792277718
1496,692897.9510573017
1497,1306666.9554679424
1498,420408.50594179134
1499,291398.7911345882
1500,323084.96558263927
1501,596134.1654703898
1502,713962.9638975359
1503,1157457.90411305
1504,1186271.0501752065
1505,744328.1091502325
1506,400824.7046415784
1507,440375.1266956259
1508,1167715.7575794011
1509,458659.2535591163
1510,1099634.3946207664
1511,388050.8799341098
1512,1095583.0066810162
1513,695892.3257227804
1514,1224858.4998833206
1515,415722.64142424456
1516,527135.094960829
1517,465745.5039216181
1518,597349.759191627
1519,337496.7334216751
1520,249291.9176213687
1521,258349.80176101305
1522,548994.2110875795
1523,547207.731819405
1524,355256.55093491805
1525,251307.08248799853
1526,245342.62072447356
1527,491130.4632923208
1528,354835.00362894346
1529,1208799.3677135715
1530,624586.7292697991
1531,1077786.2995586926
1532,1382438.282896405
1533,806578.528433545
1534,287416.86726314627
1535,342991.69969277794
1536,344390.0274386
1537,1332561.8822251093
1538,373634.0350786434
1539,371376.0736868918
1540,663727.5768781411
1541,1013140.048154225
1542,495816.5486098432
1543,567973.5187588995
1544,274811.67589480506
1545,547549.923497574
1546,370027.86309812765
1547,1245294.8372095467
1548,525374.2224265722
1549,586243.7043679669
1550,444040.9076741433
1551,418022.6809221216
1552,488923.0487846266
1553,1164961.9832684149
1554,1145202.1957526028
1555,1197975.8114663921
1556,293340.3624790258
1557,374460.126959203
1558,685001.5477951524
1559,415010.2199620692
1560,408877.0711226546
1561,479952.84508429584
1562,550425.0756758165
1563,394407.511198381
1564,361833.4603785135
1565,349700.5733215342
1566,239944.13596688063
1567,227087.61425467892
1568,583916.0828848472
1569,472798.1990339588
1570,239491.0799984025
1571,381728.4766002119
1572,603782.3989678409
1573,634511.7349762951
1574,632272.1774972941
1575,638018.5701900454
1576,488095.2877113037
1577,427042.1168903416
1578,240270.92856911587
1579,477572.95929597295
1580,449709.3807814802
1581,572625.2078940555
1582,1244451.7747143968
1583,331238.2893096274
1584,424055.9865738123
1585,355102.26362018805
1586,376448.3366248028
1587,370115.47522731114
1588,1023745.9073514063
1589,365996.37129570224
1590,320346.34488165536
1591,846634.28784335
1592,373960.033496476
1593,397268.78020281345
1594,345446.6003738398
1595,245342.62072447356
1596,674470.2828835909
1597,665695.987421333
1598,932056.6650495807
1599,1120398.7376434286
1600,375359.85604085156
1601,1359809.7025165455
1602,556261.0378058073
1603,310133.1486048908
1604,1075108.230622426
1605,335864.7569297597
1606,386564.89534237783
1607,565722.0515950874
1608,691863.5230116602
1609,539427.4961603157
1610,700665.5491497051
1611,672987.6589845016
1612,617688.4681631894
1613,280648.28807750903
1614,415531.46707545244
1615,326136.58797431964
1616,530648.3522988991
1617,1168188.1075194257
1618,703863.265843871
1619,1353051.0390389857
1620,381988.8614028379
1621,577748.1874982014
1622,1142491.0285235972
1623,468762.34732191975
1624,528106.1041417416
1625,573535.9523976168
1626,238748.52033501532
1627,999990.8395153634
1628,287498.7510156362
1629,563949.0747073272
1630,539644.1787496884
1631,1048618.6018368113
1632,407926.80906589073
1633,674620.8366675925
1634,531413.9135150039
1635,1119003.2421861044
1636,702633.5912029142
1637,405032.5372885226
1638,1390451.6232558787
1639,672469.7012114219
1640,867724.2689003199
1641,368778.0581103251
1642,360582.83343539713
1643,1199535.3076366913
1644,1018829.2362855244
1645,1101479.8377502868
1646,882383.2719214414
1647,784656.673648529
1648,380021.07770026056
1649,869287.9052050125
1650,403445.0153946806
1651,860884.3737895781
1652,1208799.3677135715
1653,663372.2037730204
1654,376743.45082334935
1655,1208799.3677135715
1656,701036.7621146389
1657,1270219.7540580216
1658,467238.67829169956
1659,1255610.928353539
1660,295982.07274142123
1661,356155.5268560277
1662,271881.17968996876
1663,784822.4421540778
1664,1363561.0102683224
1665,399933.5177803737
1666,390614.1517162207
1667,578974.1344916787
1668,360582.83343539713
1669,395775.45535985293
1670,654113.2485438717
1671,336280.9156430154
1672,1258099.9370509011
1673,597922.6162270642
1674,275371.0991221448
1675,1270219.7540580216
1676,554847.3768552659
1677,324676.6604873579
1678,366477.70095272746
1679,356331.0729846903
1680,393414.5187814365
1681,352047.27639148105
1682,525447.7451184079
1683,420736.890493566
1684,324693.26035770326
1685,926053.210621614
1686,572117.9504941225
1687,343423.7044287617
1688,406022.50030170724
1689,315506.2677226454
1690,910785.0862865917
1691,1069339.2567431678
1692,417618.7725873559
1693,307889.2476842238
1694,1079698.6859972486
1695,574508.924410891
1696,513435.4234236837
1697,352047.27639148105
1698,249498.12734372588
1699,614062.3111574724
1700,368567.1833629095
1701,516884.49086471094
1702,975546.8089945978
1703,616526.8318608183
1704,662739.4355000177
1705,1134041.708377524
1706,829614.0421659072
1707,329769.59217941173
1708,799687.3121417264
1709,330099.36186814896
1710,1108486.087095185
1711,419827.3951625727
1712,327113.99261853995
1713,307700.29227078217
1714,337048.3802748123
1715,318879.7688446588
1716,274169.8001801771
1717,442333.227776065
1718,376304.55825557216
1719,339027.3263373235
1720,355712.21733882034
1721,408082.42910391476
1722,842117.8584863667
1723,290180.8715352055
1724,512775.7991432019
1725,988380.838103863
1726,370949.4954726191
1727,984285.1880451784
1728,984782.7648978984
1729,1131653.3437641375
1730,234067.2482127652
1731,555659.6837061536
1732,590676.2367459736
1733,1285796.8922371
1734,495626.5366094965
1735,1068539.857357102
1736,530148.5769818889
1737,538967.4388735286
1738,412755.24258132017
1739,586577.6663732165
1740,365328.0637307129
1741,603436.5574135043
1742,803569.3677574532
1743,1253104.025262217
1744,236504.4922396525
1745,424364.03740217123
1746,410499.3766851246
1747,1115221.8283269035
1748,387450.7667973389
1749,1277765.7286439524
1750,643373.7701442726
1751,543106.1602530307
1752,279684.8021893308
1753,422253.99596482544
1754,284113.88488783943
1755,396903.9892986338
1756,230067.50840023442
1757,372278.2635344232
1758,366122.32579069637
1759,637755.6748290655
1760,951937.0829054298
1761,817555.2432160493
1762,1166263.3197078705
1763,423429.9500018352
1764,1360176.1073678974
1765,1088379.8308489744
1766,614201.2144320749
1767,705323.1620659954
1768,492440.46225803293
1769,1226779.3038998398
1770,1375220.6662975308
1771,605419.9873625642
1772,581902.6401139328
1773,291391.748258786
1774,382546.6421301789
1775,369000.33607120876
1776,1301188.5089846777
1777,449145.92907364503
1778,1262858.8128411253
1779,916391.9249372175
1780,224165.34899233517
1781,401530.75838026276
1782,381205.61779075116
1783,387450.7667973389
1784,505943.51145562105
1785,636264.2108385448
1786,686056.4950753391
1787,614518.3481761218
1788,369908.84194413375
1789,959675.9607463077
1790,1024283.3863530734
1791,751434.7440010123
1792,683995.8094623871
1793,305610.7850317558
1794,780406.3579597261
1795,351090.7163736666
1796,1250841.8048611146
1797,1394892.3760518527
1798,468157.0277219526
1799,1123858.5795514123
1800,250955.91525833443
1801,582192.8776882999
1802,553714.1004192192
1803,751957.7533080959
1804,1293371.2819918648
1805,379792.22946322826
1806,596601.8883354445
1807,663537.0437328615
1808,592843.946057651
1809,1239574.8271012104
1810,312497.2070484866
1811,449245.5793990552
1812,389525.2298149677
1813,858877.0772337696
1814,426684.2871997762
1815,392174.31692135875
1816,335623.0254693912
1817,479752.7912369741
1818,541285.5237343895
1819,499826.77046575886
1820,372418.6378211647
1821,246936.18060559593
1822,476989.13633709424
1823,398712.24794851016
1824,1238929.9646223676
1825,563024.2314990668
1826,343405.6020630373
1827,385398.24702472484
1828,559663.4419580916
1829,1186877.4599918874
1830,935557.8565298202
1831,393734.695757442
1832,1316547.3166641607
1833,997486.5404698622
1834,1279015.1947055792
1835,294100.24181786843
1836,332518.09984849545
1837,1231052.2633595217
1838,386409.7233754074
1839,288802.2582204173
1840,889900.4218223809
1841,581902.6401139328
1842,286988.9968975767
1843,377823.2391017574
1844,641839.1223984874
1845,364153.0081216003
1846,1261691.234148759
1847,392421.49925827014
1848,976751.6078419735
1849,1308381.6829466291
1850,310952.7400318042
1851,365234.37068204884
1852,580306.0255926031
1853,887776.07999281
1854,407757.1448771957
1855,644423.5106539031
1856,782549.7921408016
1857,1132407.5276026458
1858,345481.59803005424
1859,467934.6094288501
1860,751415.3873479175
1861,1297684.8722076917
1862,765241.069301884
1863,251028.80357116478
1864,347136.66291726136
1865,1116330.2081260595
1866,325328.12063480355
1867,340827.4950918854
1868,334748.0713456127
1869,1350567.749391818
1870,195500.41981741096
1871,397969.58486814226
1872,606221.8467859629
1873,841946.4754832713
1874,1087856.8405943145
1875,640189.3519655349
1876,1298144.7931045732
1877,661160.1718102995
1878,662282.3581662149
1879,781975.0985324342
1880,1012301.5597640112
1881,256205.43456217693
1882,429100.5653241583
1883,629593.4704374322
1884,1038802.637474779
1885,500530.63944051636
1886,539249.8504787713
1887,787142.5059838744
1888,190951.65026808967
1889,249814.50466457417
1890,924672.8700848664
1891,388079.04496433673
1892,614498.9209082987
1893,263418.2120989532
1894,583073.3489256101
1895,536727.1613165201
1896,617915.6086987421
1897,1249892.923842428
1898,933881.2486283008
1899,909426.2047826827
1900,434882.4325722907
1901,382957.6200765705
1902,408189.04711090756
1903,1287590.2401437552
1904,550568.2728848982
1905,550810.7597067924
1906,597922.6162270642
1907,316186.1100212327
1908,1229388.7507465966
1909,900469.0988244235
1910,604686.6250662303
1911,610222.9316444413
1912,635961.7373506301
1913,260904.002084661
1914,329792.9595082316
1915,829022.4609147251
1916,713102.5171965492
1917,658785.7052681643
1918,421593.1128187065
1919,1008509.3301274466
1920,240633.2564153043
1921,825648.7673696392
1922,1000883.7583190231
1923,927413.217877302
1924,414259.04770109674
1925,421803.8397526799
1926,1214647.7009203385
1927,363926.28037401073
1928,276057.1399812637
1929,536007.9106288048
1930,1363238.111360345
1931,1245171.5339189991
1932,830082.3103004261
1933,419372.14909083396
1934,322748.6291434579
1935,437750.6744970777
1936,907295.2359163197
1937,536971.2974389466
1938,967926.2007083397
1939,1051900.2544302682
1940,388297.34775319067
1941,260228.48224584106
1942,319250.58206039184
1943,955588.193569621
1944,300406.93261315057
1945,344647.20082833257
1946,539249.8504787713
1947,795675.6676244071
1948,836331.2712032207
1949,372699.7616678255
1950,508393.6717986252
1951,549072.2552955184
1952,555413.1042347054
1953,496420.00536370836
1954,614498.9209082987
1955,335788.5157481301
1956,511832.1045386775
1957,308149.6659173205
1958,698075.2599188626
1959,923629.3906682518
1960,384301.28884624114
1961,581831.3584779669
1962,562537.2241340813
1963,378804.512254737
1964,229990.0247468012
1965,221621.68897027013
1966,538170.8951433992
1967,406043.15844022867
1968,937119.590321291
1969,874432.5415189946
1970,190951.65026808967
1971,748906.8167495291
1972,573549.5757560228
1973,490427.94992494246
1974,455741.5246604358
1975,965727.7191609382
1976,380706.2452268368
1977,189786.70801699997
1978,421622.3472711502
1979,855853.1128105563
1980,449746.5001095453
1981,1244451.7747143968
1982,440050.07074944157
1983,1055367.6455342935
1984,984264.0358018483
1985,471244.78125054983
1986,343226.0515558899
1987,400175.4179509005
1988,853741.5743481382
1989,528685.0294767801
1990,828165.1515296877
1991,191641.33288564166
1992,375541.6275548768
1993,258078.67680322635
1994,1198909.0455635814
1995,620660.0241404809
1996,378419.59021529893
1997,410727.74247745395
1998,780309.4581570117
1999,312505.57718774286
